,Natural_y,XSy,Sy,My,Ly,Toe_y,Heel_y,Ascending_y,Descending_y,Natural_a,XSa,Sa,Ma,La,Toe_a,Heel_a,Ascending_a,Descending_a
48,13.018898963928223,16.200477600097656,15.017004013061523,11.563436508178711,6.978010177612305,10.643482208251953,2.780496597290039,4.033796310424805,44.502824544906616,13.955096244812012,17.419944286346436,14.004998207092285,10.078808784484863,1.7557449340820312,11.904705047607422,2.5137925148010254,6.226527690887451,44.76549935340881
49,11.639605522155762,15.696125984191895,13.947779655456543,10.298423767089844,5.1206254959106445,9.909812927246094,3.0867061614990234,3.909912109375,44.40514326095581,13.183685302734375,17.12461566925049,13.332318305969238,9.050629615783691,0.09825706481933594,11.254146575927734,2.708259105682373,6.323531627655029,44.82213306427002
50,9.97553825378418,14.969204902648926,12.594688415527344,8.770265579223633,3.0639286041259766,8.993762969970703,3.4472341537475586,3.669322967529297,44.238749742507935,12.208964347839355,16.695988178253174,12.464804649353027,7.812337875366211,-1.8429927825927734,10.400344848632812,2.9259676933288574,6.350587368011475,44.83088707923889
51,7.997161865234375,13.937379837036133,10.932930946350098,6.962603569030762,0.8324317932128906,7.862480163574219,3.8590826988220215,3.2473983764648438,44.00069546699524,10.961235046386719,16.129356861114502,11.33613109588623,6.302742958068848,-4.141826629638672,9.309680938720703,3.1830224990844727,6.303670406341553,44.77340865135193
52,5.77210807800293,12.644388198852539,9.000396728515625,4.89702033996582,-1.5250186920166016,6.552024841308594,4.312631130218506,2.632730484008789,43.69338274002075,9.423686027526855,15.368376731872559,9.9318265914917,4.495044708251953,-6.789325714111328,7.978206634521484,3.4655184745788574,6.176509857177734,44.62918472290039
53,3.3236923217773438,11.047049522399902,6.78948974609375,2.5967235565185547,-3.973878860473633,5.082630157470703,4.788102626800537,1.80792236328125,43.28369426727295,7.530012130737305,14.327427864074707,8.187675476074219,2.317758560180664,-9.725427627563477,6.402248382568359,3.7860922813415527,5.939859390258789,44.37200403213501
54,0.7022666931152344,9.13920783996582,4.310451507568359,0.11390304565429688,-6.463897705078125,3.4920616149902344,5.276625633239746,0.7336740493774414,42.74189484119415,5.22838020324707,13.000284194946289,6.070425033569336,-0.24829483032226562,-12.809041976928711,4.597663879394531,4.145752906799316,5.5478363037109375,44.00268363952637
55,-2.0230026245117188,6.9444580078125,1.6552886962890625,-2.4868297576904297,-8.913522720336914,1.8673553466796875,5.762409687042236,-0.6173439025878906,42.00523781776428,2.5181713104248047,11.378877639770508,3.5886707305908203,-3.1889400482177734,-15.850862503051758,2.6348304748535156,4.5459535121917725,4.941915512084961,43.52009296417236
56,-4.763782501220703,4.569704055786133,-1.037729263305664,-5.140214920043945,-11.191715240478516,0.2635345458984375,6.232238054275513,-2.2448787689208984,41.0386528968811,-0.5398235321044922,9.422842979431152,0.7748298645019531,-6.367925643920898,-18.644880294799805,0.660980224609375,4.981398820877075,4.093976974487305,42.89140674471855
57,-7.424110412597656,2.097890853881836,-3.6771621704101562,-7.774152755737305,-13.144792556762695,-1.2220001220703125,6.66962194442749,-4.11461067199707,39.806344509124756,-3.7774906158447266,7.114753723144531,-2.254159927368164,-9.532962799072266,-20.977705001831055,-1.1549263000488281,5.430513620376587,3.011606216430664,42.0829361975193
58,-9.851604461669922,-0.3769359588623047,-6.176555633544922,-10.256776809692383,-14.62077522277832,-2.5244483947753906,7.05939781665802,-6.193277359008789,38.30941557884216,-6.972137451171875,4.472223281860352,-5.340723037719727,-12.370391845703125,-22.59486198425293,-2.7121505737304688,5.865817308425903,1.6477441787719727,41.07017421722412
59,-11.913623809814453,-2.7594242095947266,-8.454647064208984,-12.43356704711914,-15.573976516723633,-3.555194854736328,7.384461283683777,-8.4595947265625,36.559314250946045,-9.920085906982422,1.5551471710205078,-8.266536712646484,-14.704544067382812,-23.27229118347168,-4.016368865966797,6.2522348165512085,-0.05223655700683594,39.8408567905426
60,-13.447555541992188,-4.943010330200195,-10.417259216308594,-14.10269546508789,-15.975950241088867,-4.257686614990234,7.645535707473755,-10.838285446166992,34.590044021606445,-12.486488342285156,-1.5366153717041016,-10.812637329101562,-16.54869842529297,-22.873872756958008,-5.062015533447266,6.5713300704956055,-2.022634506225586,38.448426246643066
61,-14.381050109863281,-6.778148651123047,-11.964447021484375,-15.13137435913086,-15.915838241577148,-4.585041046142578,7.849089503288269,-13.258153915405273,32.501800537109375,-14.572616577148438,-4.587871551513672,-12.811168670654297,-17.975265502929688,-21.48783302307129,-5.738269805908203,6.823937177658081,-4.200372695922852,36.91656541824341
62,-14.713199615478516,-8.107318878173828,-12.971935272216797,-15.51409912109375,-15.438333511352539,-4.535511016845703,7.9979947209358215,-15.661031723022461,30.312270164489746,-16.104324340820312,-7.337100982666016,-14.222694396972656,-18.95928955078125,-19.415063858032227,-5.821277618408203,7.013961553573608,-6.605058670043945,35.269474029541016
